VRN,NICK,TTIME,LAT,LON,FLATTIRE,ACCURACY,STOPLINEVIOLATION,OBDABSENGLOAD,FUELLVLINPUT,BSMLAT,BSMLON,DRVBEHAVIOR,DISABLEDVEHICLE,ACCELPOS,GETONDOWN,EQURATIO,HAZARDLIGHTS,COOLANTTEMP,HLTURN,HUTURN,HRTURN,HSTART,HSTOP,HDECEL,HACCEL,TROUBLE,V2XTID,DISTANCE,TRIPSEQ,OBDSPEED,OBDRPM,OBDVOLT,OBDFUELRATE,MDISTANCE,MFCO,GPSSPEED,HEADING,DTC,OBDDIST,PEDESSTAT,PEDESEVENTTERMINALTIME,PEDESCLEARTERMINALTIME,COLLISTAT,COLLIEVENTTERMINALTIME,COLLICLEARTERMINALTIME,ESTOPSTAT,ESTOPEVENTTIME,ESTOPFINTIME,ESTOPCMDSOURCE,ESTOPBRAKEDISTANCE,ESTOPBRAKETIME
1516,test,2018/08/21 11:45:07,37.46009,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,7.6112,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:08,37.46121,126.9237,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,0.2972,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:09,37.46011,126.9226,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,7.6602,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:10,37.46090,126.9242,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4.1523,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:11,37.46194,126.9212,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,7.5932,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:12,37.46151,126.9209,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,7.0363,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:13,37.46145,126.9217,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,8.8080,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:14,37.46096,126.9223,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,5.0660,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:15,37.46090,126.9246,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,0.3176,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:16,37.46067,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,8.8158,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:17,37.46002,126.9246,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,7.2830,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:18,37.46193,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,2.6640,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:19,37.46101,126.9208,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,6.8254,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:20,37.46138,126.9219,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,7.5441,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:21,37.46141,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,0.7126,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:22,37.46171,126.9213,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,6.7213,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:23,37.46153,126.9229,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1.0777,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:24,37.46063,126.9250,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,7.6893,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:25,37.46068,126.9230,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,1.9311,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:26,37.46026,126.9237,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,4.1412,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:27,37.46118,126.9233,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,6.0041,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:28,37.46046,126.9249,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0.5375,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:29,37.46187,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,4.3653,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:30,37.46013,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,4.5498,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:31,37.46094,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,6.1391,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:32,37.46012,126.9237,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,0.7450,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:33,37.46098,126.9233,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,1.9313,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:34,37.46109,126.9205,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,1.0642,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:35,37.46145,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,2.3448,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:36,37.46158,126.9245,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,2.7705,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:37,37.46020,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,4.4948,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:38,37.46192,126.9236,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,5.5489,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:39,37.46185,126.9204,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,7.3246,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:40,37.46080,126.9219,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,1.5200,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:41,37.46143,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,4.7214,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:42,37.46189,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,9.6928,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:43,37.46063,126.9240,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,9.6775,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:44,37.46056,126.9236,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,8.9093,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:45,37.46135,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,2.4905,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:46,37.46140,126.9243,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,1.7669,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:47,37.46149,126.9233,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,6.0590,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:48,37.46101,126.9229,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,9.2891,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:49,37.46014,126.9206,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,3.4564,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:50,37.46004,126.9221,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0901,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:51,37.46020,126.9231,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,8.8911,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:52,37.46133,126.9230,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,1.8633,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:53,37.46096,126.9204,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,7.8001,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:54,37.46083,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,5.5020,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:55,37.46136,126.9245,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,8.4605,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:56,37.46041,126.9209,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,8.1918,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:57,37.46160,126.9243,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,6.1665,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:58,37.46128,126.9212,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,2.8212,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:45:59,37.46104,126.9209,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,9.1053,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:00,37.46020,126.9228,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,6.6094,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:01,37.46026,126.9243,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3.9408,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:02,37.46023,126.9239,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,7.0903,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:03,37.46099,126.9216,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,4.8355,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:04,37.46000,126.9250,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,0.1874,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:05,37.46172,126.9201,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,9.9629,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:06,37.46200,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,4.0372,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:07,37.46095,126.9216,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,7.9211,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:08,37.46015,126.9250,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,7.0823,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:09,37.46070,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,9.6307,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:10,37.46113,126.9221,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5.6517,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:11,37.46154,126.9207,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,6.9995,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:12,37.46057,126.9247,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,5.6389,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:13,37.46174,126.9248,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,0.2721,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:14,37.46093,126.9219,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,4.6204,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:15,37.46065,126.9235,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,6.7429,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:16,37.46031,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5.0367,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:17,37.46147,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,4.2090,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:18,37.46158,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,8.8108,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:19,37.46060,126.9205,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,3.0740,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:20,37.46059,126.9201,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,5.5141,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:21,37.46047,126.9208,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,2.1865,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:22,37.46081,126.9236,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3.6560,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:23,37.46106,126.9216,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,6.5962,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:24,37.46076,126.9209,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,1.5616,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:25,37.46020,126.9245,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,8.7832,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:26,37.46119,126.9245,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,2.8127,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:27,37.46183,126.9209,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,9.2662,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:28,37.46160,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,8.4151,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:29,37.46161,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,8.6918,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:30,37.46123,126.9207,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,3.8523,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:31,37.46019,126.9239,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,5.2127,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:32,37.46189,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,3.2627,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:33,37.46041,126.9216,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.4891,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:34,37.46068,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,2.5723,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:35,37.46039,126.9228,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,6.3763,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:36,37.46051,126.9203,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,0.8889,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:37,37.46135,126.9222,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,7.7909,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:38,37.46094,126.9242,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,3.6207,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:39,37.46037,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,4.4757,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:40,37.46190,126.9223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,3.6165,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:41,37.46038,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,3.2584,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:42,37.46065,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,4.1082,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:43,37.46161,126.9206,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,1.4829,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:44,37.46118,126.9216,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,3.1850,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:45,37.46159,126.9209,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1.4791,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:46,37.46141,126.9228,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,9.7238,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:47,37.46018,126.9203,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,3.9309,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:48,37.46075,126.9216,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,2.8992,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:49,37.46164,126.9224,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,6.4424,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:50,37.46170,126.9247,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,9.4423,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:51,37.46109,126.9234,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,6.3675,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:52,37.46163,126.9230,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,0.4500,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:53,37.46086,126.9219,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1.2477,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:54,37.46002,126.9221,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,6.2009,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:55,37.46151,126.9224,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0.0549,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:56,37.46197,126.9242,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,6.7469,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:57,37.46190,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,5.1867,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:58,37.46105,126.9213,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,4.4902,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:46:59,37.46101,126.9217,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,8.6989,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:00,37.46143,126.9222,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,3.3141,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:01,37.46053,126.9228,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,2.1250,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:02,37.46020,126.9204,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,4.1939,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:03,37.46026,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,0.7947,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:04,37.46030,126.9250,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1.3318,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:05,37.46036,126.9209,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4.2602,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:06,37.46150,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,2.4289,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:07,37.46187,126.9202,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,9.8217,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:08,37.46134,126.9203,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,6.3408,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:09,37.46100,126.9203,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0.1568,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:10,37.46065,126.9220,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,0.9213,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:11,37.46120,126.9220,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,8.6331,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:12,37.46056,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,3.0473,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:13,37.46040,126.9248,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,6.8015,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:14,37.46024,126.9228,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1.3353,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:15,37.46071,126.9227,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,6.6946,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:16,37.46016,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,0.3862,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:17,37.46031,126.9236,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4.0747,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:18,37.46072,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,4.7953,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:19,37.46146,126.9246,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,8.6883,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:20,37.46185,126.9247,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,6.8389,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:21,37.46092,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,4.0316,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:22,37.46029,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,4.6549,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:23,37.46163,126.9203,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.7107,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:24,37.46064,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,8.5877,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:25,37.46118,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,2.5329,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:26,37.46059,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0.5872,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:27,37.46044,126.9224,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0287,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:28,37.46067,126.9248,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,8.4890,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:29,37.46136,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,6.6475,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:30,37.46108,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,8.7770,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:31,37.46172,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,9.5713,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:32,37.46143,126.9234,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,3.7141,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:33,37.46063,126.9242,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,8.3220,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:34,37.46077,126.9228,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,3.6648,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:35,37.46162,126.9245,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,5.8411,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:36,37.46111,126.9223,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3.7642,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:37,37.46142,126.9240,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,7.4898,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:38,37.46155,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,4.0756,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:39,37.46048,126.9213,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0.9600,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:40,37.46035,126.9229,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,8.3906,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:41,37.46047,126.9208,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,0.1147,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:42,37.46093,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,2.2822,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:43,37.46017,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,4.6129,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:44,37.46120,126.9225,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,8.5456,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:45,37.46161,126.9220,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,2.0750,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:46,37.46091,126.9237,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,6.7379,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:47,37.46079,126.9248,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,9.3606,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:48,37.46091,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,7.5579,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:49,37.46078,126.9201,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,2.3503,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:50,37.46055,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,2.5283,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:51,37.46177,126.9203,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,8.1435,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:52,37.46118,126.9234,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,2.5375,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:53,37.46152,126.9228,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1.4524,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:54,37.46089,126.9227,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,2.4643,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 11:47:55,37.46134,126.9212,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,0.7139,,,,,,,,,,,,,,,,,
