collect_day,good_id,pum_id,pum_name,good_name,sales_price,discount_price,benifit
2018-06-01,1181792559,C012060,여자내의,[레코브]체크 머메이드 스커트 (LU3186SK552X)(의정부점),31800,26220,-5580
2018-06-01,895621463,A016100,수박,수박 5호 (6kg미만/통),12900,12900,0
2018-06-01,349887886,C013050,운동복,아디다스 여성 아디제로 트랙자켓(CE0330) 여성트레이,154370,137390,-16980
2018-06-01,1757307178,E041010,식기,[키친아트] 2+2양푼이 세트 믹싱볼3P SET 쌀세척볼,4700,4330,-370
2018-06-01,632866969,A011170,떡,전북고창 울어매 모시잎개떡 75개(25개 3팩) / 삼경복,66000,58080,-7920
2018-06-01,1378481200,L021020,장신구,엥게이지 게르마늄 볼드 은반지 실버반지 순은반지,35000,33000,-2000
2018-06-01,90334606,E031080,선풍기,일렉트로룩스_PTC미니온풍기히터 EPH-1816MWBO,60700,60700,0
2018-06-01,1571830418,C013050,운동복,보급형 성에제거기 플라스틱끌 -차량용품 제설 껌제거 작업끌 성애제거기,2800,2470,-330
2018-06-01,1010197704,A013020,명태,영광 법성포 황토굴비 실속 2호,85000,74000,-11000
2018-06-01,1757310885,A019110,드레싱,코리원/오뚜기 오쉐프 갈릭치즈드레싱 1kg/샐러드,6000,5900,-100
2018-06-01,1546573255,I011010,TV,55인치 UHD TV 55PUN6102/61 IPS패널 방문출장A/S보증,539000,539000,0
2018-06-01,1143958453,C012060,여자내의,[화이트폭스]플라워레이스머메이드롱스커트,27000,24030,-2970
2018-06-01,388008502,I031070,애완동물관리비,당구대천코팅제/당구쵸크/당구재료/당구큐대/당구용품,11000,9740,-1260
2018-06-01,1731630791,A022050,탄산음료,탑씨170mlX30캔/캔커피/콜라/사이다/음료수/주스,5900,5900,0
2018-06-01,501727629,A016110,딸기,세미원 냉동 딸기 1kg 2개,25480,25480,0
2018-06-01,713513953,A011120,두부,콘푸라이트 콘푸로스트 600g 아몬드 후레이크 시리얼,3100,3100,0
2018-06-01,1199983474,C013020,티셔츠,여성 여름 메쉬소재 집업 가디건(P0X1227)/ 임페리얼,53100,44610,-8490
2018-06-01,530506891,C012060,여자내의,허리조절 기모 스판 교복치마 블랙 교복 예쁜교복 교,49840,48350,-1490
2018-06-01,1125538668,I053020,스케치북,올페이퍼/스케치북/전문가용/2절/3절/4절/5절/8절/A4,2800,2800,0
2018-06-01,1653236078,C014010,아동복,(숲자람) 기능성 키즈 바람막이 유아용바람막이 여아,74080,74080,0
2018-06-01,1409313722,C013040,청바지,디젤 아동 신장150 정도 청바지 정품 깨끗/41,35000,34650,-350
2018-06-01,959232098,I053010,공책,아이디얼 양장노트 25절 그리드노트 격자 방안 모눈,8390,8390,0
2018-06-01,247946172,D031010,주택수선재료,자연 페인트 친환경페인트 벽지 대용 풀바른벽지 황토,41800,41800,0
2018-06-01,1999726683,C013010,점퍼,[FRJ]남여 라이프스타일 아우터 F62M-MM013A외4종 모음전,29000,23780,-5220
2018-06-01,1039081101,G011070,자전거,알톤 로드마스터 827HA/하이브리드형/DP780 포스코소,315000,277830,-37170
2018-06-01,1147662905,A021010,커피,카누 아이스 미니 100T+머그 또는 텀블러 증정,18500,18500,0
2018-06-01,39732397,E011050,책상,상일리베가구 아이언 이동식 4단 서랍장/철제책상,47620,41430,-6190
2018-06-01,583803213,A016090,참외,성주꿀참외 10kg/7kg이내(크기랜덤)특가,14900,10900,-4000
2018-06-01,402600786,C012030,여자상의,[라라엘]여름신상/원피스/블라우스/스커트,9900,9900,0
2018-06-01,1589398601,C012060,여자내의,쿨팬츠/몸빼바지/9부 바지 쿨원단 냉장고,2500,2500,0
2018-06-01,607101263,A011170,떡,[국산 떡국떡 1kg]떡국 떡볶이떡 가래떡 명절 조랭이떡 반찬 고구마 설날 라면,1900,1900,0
2018-06-01,1608282619,L021020,장신구,실버)스퀘어 샷 체인 목걸이 20대 30대 여자 여성 예,20850,20850,0
2018-06-01,93361837,C013040,청바지,제이로드 명품급1 남자 청바지 카고바지 찢어진 면바,36900,36900,0
2018-06-01,1362760487,A017040,양배추,부추 4kg 1박스 두리반농산,12000,12000,0
2018-06-01,289399786,A017180,호박,시골맛 아주매운 중식용 고추가루 2.5kg,47100,45690,-1410
2018-06-01,1969609510,I011030,사진기,소니 사이버샷 DSC-RX100M5 정품 명품마을,1282990,1282990,0
2018-06-01,415967226,C013010,점퍼,빅사이즈 바람막이 7095-7102 바람막이 야상 점퍼 남,94370,92490,-1880
2018-06-01,1111699922,C012040,여자학생복,DRM0130R 브이넥 언발 조끼 803,44550,39650,-4900
2018-06-01,431677034,C013040,청바지,신상특가 L~4XL 밴딩바지 팬츠 빅사이즈 스키니진 롱,27800,24800,-3000
2018-06-01,1690540707,A012010,국산쇠고기,축협 1등급 한우선물세트 갈비 등심 추석선물세트 택1,175000,173250,-1750
2018-06-01,680681775,A019140,이유식,맘마밀 안심이유식6개월//9개월//12개월(100gX10팩),17900,17900,0
2018-06-01,805525005,I031040,생화,[SOS긴급구호세트] 구급 구급함 구급가방 미니구급함 구급용품 여행용구급함 응급용품,26500,25400,-1100
2018-06-01,448401844,C013050,운동복,DYT 오픈져지(GLS-642) 남성의류 트레이닝복상의 스포,85720,85720,0
2018-06-01,95253669,C014020,유아복,여름 유아 아동 상하복 티 바지 세트 남아/여아/의류/,10000,9900,-100
2018-06-01,274605899,C015020,모자,큰모자 빅사이즈 남자모자 볼캡 군모 스냅백 여름모자,16500,16500,0
2018-06-01,931265745,F012020,생리대,에리에르 엘리스 생리대 6팩 전상품 모음전,23900,23900,0
2018-06-01,758926829,E021010,침구,순면 차렵이불+요토퍼+베개/이불세트/패드세트,59900,59900,0
2018-06-01,350093106,L021030,가방,주말초특가 여성가방 잇백/에코백/신상/미니백/숄더,14800,14800,0
2018-06-01,1182889950,C015040,장갑,다용도 레져장갑/포츠장갑/등산장갑/바이크장갑/자전,5000,4480,-520
2018-06-01,1720058706,C012040,여자학생복,어깨리본 롱니트(NK7WP529)/ 온앤온,99000,79200,-19800
2018-06-01,1469304885,A019040,소금,9회 인산죽염 / 인산자죽염 (230g분말/240g고체),54000,54000,0
2018-06-01,2023179405,E031080,선풍기,최신형 원적외선 전기온풍기 3.0kw (HV-3100) - 난로,428950,381770,-47180
2018-06-01,1779514165,L021020,장신구,[바보사랑]액세서리키친 [925 Silver] Alphabet cubic line 이니셜목걸이 A350315,29900,29900,0
2018-06-01,1779514166,L021020,장신구,[바보사랑][액세서리키친] 925실버 Alphabet 이니셜 귀걸이 A11677,9900,9900,0
2018-06-01,1218707005,E031140,비데,노비타 테라피비데 BD-TE80M {사은품 증정} 방수비데,379000,379000,0
2018-06-01,1492681825,E031120,믹서,델리시아 프리미엄 6날 오토펄스 믹서기 IKFM-2000,129000,89000,-40000
2018-06-01,1654070155,E031070,에어컨,[퀸센스] 16형(40cm) 벽걸이형 선풍기 QSF-K400,19800,19800,0
2018-06-01,1332810051,L021010,손목시계,엠콜로정품 MC8848 스위스센서 등산용손목시계 고도계 기압계 나침반 날씨예측,119000,119000,0
2018-06-01,1630115576,E011050,책상,흔들림이없는책상 조립은초간편 60~240cm 학생 사무용,39000,39000,0
2018-06-01,1203376456,I031040,생화,겨울은 보온 여름은 보냉 인기상품 텀블러,25900,23830,-2070
2018-06-01,1010291084,A011160,빵,[아레바로스] 밀또띠아10인치,13000,10000,-3000
2018-06-01,540634948,E061010,세탁세제,특가! 한입 액체세제 일반용/드럼용 3Lx4개/ 엘지생활건강,16900,16900,0
2018-06-01,1184527492,C012030,여자상의,퍼플스완 미미네 홀터넥 레이스 원피스,41900,41900,0
2018-06-01,1451556359,C013050,운동복,선글라스 클립 썬글라스 안경 메모 홀더 자동차용품,3880,3500,-380
2018-06-01,715633438,E011020,침대,인쏘노 레나 RENA 평상형 침대 + 매트리스 포함 (Q),278070,278070,0
2018-06-01,2042360267,C012060,여자내의,오프라 맥시 롱스커트 DM-3800,14380,14380,0
2018-06-01,352717100,A012010,국산쇠고기,대관령한우 우족세트,153490,153490,0
2018-06-01,1668273766,F011130,홍삼,한삼인 굿데이스틱(10ML*60입),41890,41890,0
2018-06-01,1387704911,C013010,점퍼,AGC여성 기모 후드 집업점퍼 AG집업점퍼후드점퍼후드,26230,26230,0
2018-06-01,1884767264,C012040,여자학생복,빅사이즈블라우스/쉬폰/프릴/롱/빅사이즈여성의류 B4,29800,29800,0
2018-06-01,1779514157,L021020,장신구,[바보사랑][액세서리키친] 925실버 Heiley 원석 팔찌 A060615,29900,29900,0
2018-06-01,1374309500,A016060,감,상주전통곶감 꽁꽁얼린홍시3kg17-25과 개별포장 곶감/,36600,36600,0
2018-06-01,507886084,C015020,모자,[간쓰리] 2018신상 디자이너 스냅백 남녀공용,24800,24800,0
2018-06-01,1451052414,A011080,밀가루,70년전통 구포국수 오색면 선물세트 답례품 소면 국수,9900,9900,0
2018-06-01,1779514158,L021020,장신구,[바보사랑]925실버 Milly 원석 팔찌 A016869,35900,35900,0
2018-06-01,603497387,A013170,생선통조림,오뚜기 참치/고추참치 100g 10개,13900,13900,0
2018-06-01,1779514159,L021020,장신구,[바보사랑]925실버Kyle 2 set 팔찌 A030515,19900,19900,0
2018-06-01,1010291083,A011160,빵,[아레바로스] 밀또띠아12인치,18200,14000,-4200
2018-06-01,1146214475,G011070,자전거,지오닉스 여성용자전거 에브리타임 24/26인치 7단,93700,84330,-9370
2018-06-01,570939209,C012060,여자내의,[나인(NAIN)] [온라인전용]심플세미 부츠컷 팬츠(PT-3267),19800,18810,-990
2018-06-01,1741454045,A017010,배추,동수농원 시래기(건무청) 100g * (10봉/20봉) 자연건조[삶지않음]/청정지역 물맑은 양,35000,35000,0
2018-06-01,480097284,C013040,청바지,청멜빵바지 [5호~15호] 유아 남아 여아 어린이 멜빵,18000,18000,0
2018-06-01,696990311,C011050,남자내의,남성 냉장고바지 여름 몸빼 미키 일바지 남자배기팬츠,6500,6500,0
2018-06-01,1779514160,L021020,장신구,[바보사랑]925실버가죽팔찌-2 Braided 8컬러 A010415,19900,19900,0
2018-06-01,1779514163,L021020,장신구,[바보사랑]925실버6종 Simpatico 팔찌 A016853,39900,39900,0
2018-06-01,1779514164,L021020,장신구,[바보사랑]925실버 이니셜 팔찌 A016781,25900,25900,0
2018-06-01,1185299055,C012040,여자학생복,[블루종][블루종]러블리 레이스 진주 가디건_[B1806CD032B],35000,33250,-1750
2018-06-01,1779514162,L021020,장신구,[바보사랑]925실버 Allie color tie 팔찌-Star A016889,19900,19900,0
2018-06-01,2120569039,A012010,국산쇠고기,[무항생제] 이유식용 우둔살 300g 1등급,18700,18700,0
2018-06-01,548719024,C013050,운동복,K-345 스타렉스 2004후사경 차량안전용후사경 후사경,25520,22780,-2740
2018-06-01,441842707,A015020,식용유,해표카놀라유900mlx12개(box),64980,64980,0
2018-06-01,898021167,E011010,장롱,배송비할인! 장인가구아이브 스타일 옷장 드레스룸,118910,118910,0
2018-06-01,1052596528,C012040,여자학생복,빅사이즈 DWW0113 골지 라운드 조끼 801 빅사이즈베스,30280,30280,0
2018-06-01,1010197767,A016050,밤,청도 하트반건시 1호,56000,53000,-3000
2018-06-01,390191163,C012060,여자내의,[막스까르띠지오]단추장식 포켓 7부팬츠,76000,72200,-3800
2018-06-01,491717669,C012020,원피스,말표구두약 이코노 흑색 40g,1940,1940,0
2018-06-01,370660690,C021020,구두,남성구두 정장구두 양지퍼구두 지압건강구 황토발1001,52960,52960,0
2018-06-01,1263823502,L021030,가방,"[타거스 정품]Targus TBB013AP 15.6"" Spruce Ecosmart Backpack (Black)",89000,79000,-10000
2018-06-01,1305998150,C013010,점퍼,남자 바람막이 야상 JM03 WS바람막이점퍼야상남자 바,80560,80560,0
2018-06-01,988121797,F011150,건강기능식품,[CJ직배송]팻다운 파워번마스터(100ml) x10병,22000,9900,-12100
2018-06-01,988121798,F011150,건강기능식품,[CJ직배송]팻다운 파워번마스터(100ml) x30병,66000,24900,-41100
2018-06-01,1126404172,E021020,커튼,/롤러블라인드 화이트 스콕스클뢰베르 100x195 cm/ 블,56280,50090,-6190
2018-06-01,483146201,C013010,점퍼,스타일엔터 핸드메이드 무스탕추천 S-78 여성무스탕자켓 무스탕코트 카멜브라운 (주문,1378000,1378000,0
2018-06-01,1706204634,C015030,넥타이,남자 남성 나비넥타이 보타이 37종류,2800,2800,0
2018-06-01,1702780655,A012010,국산쇠고기,[한우갈비세트 3kg+양념]구이세트1.8kg/한우선물세트,211000,204670,-6330
2018-06-01,2024011433,C021040,실내화,윌슨 러쉬 프로2.5 테니스화 ( WRS322630 ) 그레이,137290,137290,0
2018-06-01,877071806,A017160,오이,노루궁뎅이버섯 생버섯(1kg),19900,19900,0
2018-06-01,1779514191,L021020,장신구,[바보사랑][액세서리키친] 925실버 Simpatico 진주목걸이 A4168522,39900,39900,0
2018-06-01,246456943,A017140,콩나물,[거시기장터]반딧불이약초명가 6년근 약도라지 1kg,24300,24300,0
2018-06-01,245851634,C012040,여자학생복,빅사이즈 포켓데님롱원피스 WW1704 빅사이즈 여성의류,52800,51750,-1050
2018-06-01,1240161662,C013020,티셔츠,~5XL/빅사이즈 민소매티/나시티/프린트/무지/단가라,15900,15900,0
2018-06-01,1335848034,E011040,소파,인텍스 1인용쇼파/빈레스체어/울트라라운지/에어체어,23500,23500,0
2018-06-01,956952154,C014020,유아복,[디플랜][디플랜] 럽러플티셔츠 O WHITE,5000,4750,-250
2018-06-01,1981559850,C012060,여자내의,[나인(NAIN)]캐주얼 사파리 팬츠(PT-3177)(센텀시티점),59000,54370,-4630
2018-06-01,1389258153,A019040,소금,천연양념salt 저염소금,8300,8300,0
2018-06-01,534352419,A018010,초콜릿,[특가]인기초콜릿5종/가나/크런키/abc초콜릿/간식,6900,6900,0
2018-06-01,1311412174,C015020,모자,신상 군모 모음전 남자군모 여자군모 여성군모 캡모자,9900,9900,0
2018-06-01,1351380225,E031070,에어컨,DWF-3322WS SIF-16CSH 천정형 선풍기 천장용,34000,34000,0
2018-06-01,425772853,L012040,치약,페리오치약120g X 30개/2080/진지발리스/잇몸,9900,7900,-2000
2018-06-01,892535430,A018100,꿀,콤비타 마누카허니 로젠지(캔디) 레몬 180g,18900,18900,0
2018-06-01,958689190,F012020,생리대,[유한킴벌리]유한킴벌리 애니데이 일반 팬티라이너(90p),8470,6300,-2170
2018-06-01,1139642111,A013020,명태,두레생협 대구토막(450g 러시아산) 대구 요리용대구,29820,29820,0
2018-06-01,958689191,F012020,생리대,[유한킴벌리]유한킴벌리 애니데이 무향 롱 팬티라이너(75P),8470,6300,-2170
2018-06-01,838438085,A013070,굴,바다해 랍스타테일 랍스터 4-5oz 랍스터 꼬리살,10000,10000,0
2018-06-01,1389824460,I031040,생화,루어낚시대/바다 민물 선상 문어 루어대/쭈꾸미낚시대,38000,34960,-3040
2018-06-01,893356693,C013020,티셔츠,[블루독베이비]품목20%할인PK)로고포인트티셔츠(48319-332-07)[갤러리아],30400,24020,-6380
2018-06-01,1625881307,C014020,유아복,[30%쿠폰]프리미에쥬르外_여름내의/상하복/반팔/바지,9600,9600,0
2018-06-01,1043769316,A017040,양배추,머위대4kg좌우 두리반농산,8500,8500,0
2018-06-01,116521128,E061010,세탁세제,무료/샤크린 파워 20kg 1통/액체 세제/일반/드럼 세탁기/겸용/라벤더 향/세탁/빨래/업,31510,31510,0
2018-06-01,1009578236,A011090,국수,농심 컵라면 큰사발/소컵 육개장 너구리 신라면 짜파,17400,17400,0
2018-06-01,2028157162,C013020,티셔츠,[더커버][더커버] 소프트 퍼 라글란 터틀넥 T,15000,12450,-2550
2018-06-01,1166095089,I031040,생화,버팔로 프리미엄 캠핑 체어 모음전,33670,33670,0
2018-06-01,166807757,E061060,살충제,강력한 킬파프 초파리트랩 15ml 벌레약 겔타입약 구제,13950,13950,0
2018-06-01,1505188916,A014050,달걀,칠보산 자연방사) 청란 / 청계란 / 유정란 / 달걀,14500,13050,-1450
2018-06-01,1452833446,E061010,세탁세제,퍼실 센서티브 젤 세탁세제 1.35L * 8통 + 버넬 센서티브 1L * 4개,65800,65800,0
2018-06-01,260005148,A022030,생수,트레비 500ml x 20펫 탄산수/씨그램/탄산음료,15420,14500,-920
2018-06-01,590798508,E041010,식기,예담은/방짜/유기/삼족오/방짜유기/그릇/세트/예단/혼수/반상기/세트/부부반상기/단반,680000,660000,-20000
2018-06-01,1778707760,L021020,장신구,[바보사랑]CTS-2042,120000,120000,0
2018-06-01,872115903,F012010,종이기저귀,[2018 ALL NEW] 보솜이 디오가닉 밴드 신생아 56매,15900,10900,-5000
2018-06-01,1778707761,L021020,장신구,[바보사랑]CTS-20103,120000,120000,0
2018-06-01,1778707762,L021020,장신구,[바보사랑]CTS-20114-B,120000,120000,0
2018-06-01,121441199,A018080,설탕,에리스리톨 위드 스테비아 설탕 가루 500g 분말,16900,16900,0
2018-06-01,1778707763,L021020,장신구,[바보사랑]CTS-20114-P,120000,120000,0
2018-06-01,1353957273,E011010,장롱,장인가구아이브 스밈 프리미엄 옷장 싱글장 장롱,66550,59900,-6650
2018-06-01,456396900,C013050,운동복,킹포스 자동차 파워핸들/메탈 그립 보조핸들봉 파워봉,6440,6250,-190
2018-06-01,1394658061,C013030,스웨터,파란십자군 구제 니트 여성티셔츠DK-2082,53400,50730,-2670
2018-06-01,993952085,F012020,생리대,깨끗한나라 릴리안 순수한면 슈퍼가드 중형16Px5팩,7900,7900,0
2018-06-01,266575310,C015040,장갑,애니멀 변신 벙어리 장갑 방한용장갑 예쁜장갑 워머장,12370,12130,-240
2018-06-01,1450098075,C013050,운동복,타이어/마모/뎁스/depth/깊이/디지털/게이지/gauge,14900,14900,0
2018-06-01,1060986768,F011130,홍삼,. [선물세트][1+1] 김정환홍삼 절편+젤리 선물세트 .,66000,66000,0
